,undl_id,undl_link,resolution,subject_list,matching_subjects,non_matching_subjects,match_type
141,278782,https://digitallibrary.un.org/record/278782,A/RES/38/236A,"['UN', 'BUDGET (1984-1985)']",[],"['UN', 'BUDGET (1984-1985)']",no_match
142,278783,https://digitallibrary.un.org/record/278783,A/RES/38/236C,"['UN', 'BUDGET (1984-1985)']",[],"['UN', 'BUDGET (1984-1985)']",no_match
143,278784,https://digitallibrary.un.org/record/278784,A/RES/38/237,"['UN', 'BUDGET (1984-1985)']",[],"['UN', 'BUDGET (1984-1985)']",no_match
144,278785,https://digitallibrary.un.org/record/278785,A/RES/38/238,"['UN', 'BUDGET (1984-1985)']",[],"['UN', 'BUDGET (1984-1985)']",no_match
145,278786,https://digitallibrary.un.org/record/278786,A/RES/38/239,"['UN', 'BUDGET (1984-1985)']",[],"['UN', 'BUDGET (1984-1985)']",no_match
146,278816,https://digitallibrary.un.org/record/278816,A/RES/39/2,['APARTHEID'],['APARTHEID'],[],all_match
147,278835,https://digitallibrary.un.org/record/278835,A/RES/39/5,['KAMPUCHEA SITUATION'],[],['KAMPUCHEA SITUATION'],no_match
148,278836,https://digitallibrary.un.org/record/278836,A/RES/39/6,['FALKLAND ISLANDS (MALVINAS) QUESTION'],['FALKLAND ISLANDS (MALVINAS) QUESTION'],[],all_match
149,278837,https://digitallibrary.un.org/record/278837,A/RES/40/243I,['CONFERENCE AND MEETING SERVICES'],['CONFERENCE AND MEETING SERVICES'],[],all_match
150,278838,https://digitallibrary.un.org/record/278838,A/RES/39/9,"['LEAGUE OF ARAB STATES', 'UN']",[],"['LEAGUE OF ARAB STATES', 'UN']",no_match
151,278839,https://digitallibrary.un.org/record/278839,A/RES/39/11,['RIGHT OF PEOPLES TO PEACE'],[],['RIGHT OF PEOPLES TO PEACE'],no_match
152,278840,https://digitallibrary.un.org/record/278840,A/RES/39/13,['AFGHANISTAN SITUATION'],['AFGHANISTAN SITUATION'],[],all_match
153,278841,https://digitallibrary.un.org/record/278841,A/RES/39/14,"['IRAQ', 'ISRAEL']","['IRAQ', 'ISRAEL']",[],all_match
154,278842,https://digitallibrary.un.org/record/278842,A/RES/39/15,"['SOUTH AFRICA', 'FOREIGN INTERESTS']","['SOUTH AFRICA', 'FOREIGN INTERESTS']",[],all_match
155,278843,https://digitallibrary.un.org/record/278843,A/RES/39/17,['SELF-DETERMINATION OF PEOPLES'],['SELF-DETERMINATION OF PEOPLES'],[],all_match
156,278844,https://digitallibrary.un.org/record/278844,A/RES/39/19,['RACIAL DISCRIMINATION'],['RACIAL DISCRIMINATION'],[],all_match
157,278847,https://digitallibrary.un.org/record/278847,A/RES/40/85,"['NON-NUCLEAR-WEAPON STATES', 'TREATIES (DRAFT)']",['NON-NUCLEAR-WEAPON STATES'],['TREATIES (DRAFT)'],partial_match
158,278848,https://digitallibrary.un.org/record/278848,A/RES/39/21,['RACIAL DISCRIMINATION'],['RACIAL DISCRIMINATION'],[],all_match
159,278851,https://digitallibrary.un.org/record/278851,A/RES/40/62,['COMORIAN ISLAND OF MAYOTTE'],['COMORIAN ISLAND OF MAYOTTE'],[],all_match
160,278852,https://digitallibrary.un.org/record/278852,A/RES/39/40,"['COLONIAL COUNTRIES', 'INDEPENDENCE', 'DECL. (1960)']","['COLONIAL COUNTRIES', 'INDEPENDENCE']",['DECL. (1960)'],partial_match
161,278853,https://digitallibrary.un.org/record/278853,A/RES/39/41,"['NON-SELF-GOVERNING TERRITORIES', 'REPORTS']",['NON-SELF-GOVERNING TERRITORIES'],['REPORTS'],partial_match
162,278854,https://digitallibrary.un.org/record/278854,A/RES/39/42,"['COLONIAL COUNTRIES', 'INDEPENDENCE', 'FOREIGN INTERESTS']","['COLONIAL COUNTRIES', 'INDEPENDENCE', 'FOREIGN INTERESTS']",[],all_match
163,278855,https://digitallibrary.un.org/record/278855,A/RES/39/43,"['COLONIAL COUNTRIES', 'INDEPENDENCE', 'UN ORGANIZATIONS', 'UN. ECONOMIC AND SOCIAL COUNCIL', 'REPORTS']","['COLONIAL COUNTRIES', 'INDEPENDENCE']","['UN ORGANIZATIONS', 'UN. ECONOMIC AND SOCIAL COUNCIL', 'REPORTS']",partial_match
164,278856,https://digitallibrary.un.org/record/278856,A/RES/39/48,['COMORIAN ISLAND OF MAYOTTE'],['COMORIAN ISLAND OF MAYOTTE'],[],all_match
165,278857,https://digitallibrary.un.org/record/278857,A/RES/39/49A,['PALESTINE QUESTION'],['PALESTINE QUESTION'],[],all_match
166,278858,https://digitallibrary.un.org/record/278858,A/RES/39/49B,['PALESTINE QUESTION'],['PALESTINE QUESTION'],[],all_match
167,278859,https://digitallibrary.un.org/record/278859,A/RES/39/49C,['PALESTINE QUESTION'],['PALESTINE QUESTION'],[],all_match
168,278860,https://digitallibrary.un.org/record/278860,A/RES/40/5,"['LEAGUE OF ARAB STATES', 'UN']",[],"['LEAGUE OF ARAB STATES', 'UN']",no_match
169,278862,https://digitallibrary.un.org/record/278862,A/RES/39/49D,['PALESTINE QUESTION'],['PALESTINE QUESTION'],[],all_match
170,278863,https://digitallibrary.un.org/record/278863,A/RES/39/50A,['NAMIBIA QUESTION'],['NAMIBIA QUESTION'],[],all_match
171,278864,https://digitallibrary.un.org/record/278864,A/RES/39/50B,['NAMIBIA QUESTION'],['NAMIBIA QUESTION'],[],all_match
172,278865,https://digitallibrary.un.org/record/278865,A/RES/39/50C,['NAMIBIA QUESTION'],['NAMIBIA QUESTION'],[],all_match
173,278866,https://digitallibrary.un.org/record/278866,A/RES/39/50D,['NAMIBIA QUESTION'],['NAMIBIA QUESTION'],[],all_match
174,278867,https://digitallibrary.un.org/record/278867,A/RES/39/50E,['NAMIBIA QUESTION'],['NAMIBIA QUESTION'],[],all_match
175,278868,https://digitallibrary.un.org/record/278868,A/RES/39/51,"['LATIN AMERICA AND THE CARIBBEAN', 'NUCLEAR-WEAPON-FREE ZONES']","['LATIN AMERICA AND THE CARIBBEAN', 'NUCLEAR-WEAPON-FREE ZONES']",[],all_match
176,278869,https://digitallibrary.un.org/record/278869,A/RES/39/52,['NUCLEAR WEAPON TESTS'],['NUCLEAR WEAPON TESTS'],[],all_match
177,278870,https://digitallibrary.un.org/record/278870,A/RES/39/53,"['NUCLEAR WEAPON TESTS', 'TREATIES']","['NUCLEAR WEAPON TESTS', 'TREATIES']",[],all_match
178,278871,https://digitallibrary.un.org/record/278871,A/RES/39/55,"['SOUTH ASIA', 'NUCLEAR-WEAPON-FREE ZONES']","['SOUTH ASIA', 'NUCLEAR-WEAPON-FREE ZONES']",[],all_match
179,278872,https://digitallibrary.un.org/record/278872,A/RES/39/57,"['NON-NUCLEAR-WEAPON STATES', 'CONVENTION (DRAFT)']",['NON-NUCLEAR-WEAPON STATES'],['CONVENTION (DRAFT)'],partial_match
180,278873,https://digitallibrary.un.org/record/278873,A/RES/39/58,"['NON-NUCLEAR-WEAPON STATES', 'INTERNATIONAL AGREEMENTS']",['NON-NUCLEAR-WEAPON STATES'],['INTERNATIONAL AGREEMENTS'],partial_match
181,278874,https://digitallibrary.un.org/record/278874,A/RES/39/59,"['OUTER SPACE', 'ARMS RACE']","['OUTER SPACE', 'ARMS RACE']",[],all_match
182,278875,https://digitallibrary.un.org/record/278875,A/RES/39/60,"['NUCLEAR WEAPON TESTS', 'CESSATION']",['NUCLEAR WEAPON TESTS'],['CESSATION'],partial_match
183,278876,https://digitallibrary.un.org/record/278876,A/RES/39/61A,,[],[],no_subjects
184,278877,https://digitallibrary.un.org/record/278877,A/RES/39/61B,,[],[],no_subjects
185,278878,https://digitallibrary.un.org/record/278878,A/RES/39/62,['WEAPONS OF MASS DESTRUCTION'],['WEAPONS OF MASS DESTRUCTION'],[],all_match
186,278879,https://digitallibrary.un.org/record/278879,A/RES/39/63A,"['DISARMAMENT', 'GENERAL ASSEMBLY (12TH SPEC. SESS., 1982)', 'RECOMMENDATIONS']","['DISARMAMENT', 'RECOMMENDATIONS']","['GENERAL ASSEMBLY (12TH SPEC. SESS., 1982)']",partial_match
187,278880,https://digitallibrary.un.org/record/278880,A/RES/39/63C,"['DISARMAMENT', 'GENERAL ASSEMBLY (12TH SPEC. SESS., 1982)', 'RECOMMENDATIONS']","['DISARMAMENT', 'RECOMMENDATIONS']","['GENERAL ASSEMBLY (12TH SPEC. SESS., 1982)']",partial_match
188,278881,https://digitallibrary.un.org/record/278881,A/RES/39/63D,"['DISARMAMENT', 'GENERAL ASSEMBLY (12TH SPEC. SESS., 1982)', 'RECOMMENDATIONS']","['DISARMAMENT', 'RECOMMENDATIONS']","['GENERAL ASSEMBLY (12TH SPEC. SESS., 1982)']",partial_match
189,278882,https://digitallibrary.un.org/record/278882,A/RES/39/63G,"['DISARMAMENT', 'GENERAL ASSEMBLY (12TH SPEC. SESS., 1982)', 'RECOMMENDATIONS']","['DISARMAMENT', 'RECOMMENDATIONS']","['GENERAL ASSEMBLY (12TH SPEC. SESS., 1982)']",partial_match
190,278883,https://digitallibrary.un.org/record/278883,A/RES/39/63H,"['DISARMAMENT', 'GENERAL ASSEMBLY (12TH SPEC. SESS., 1982)', 'RECOMMENDATIONS']","['DISARMAMENT', 'RECOMMENDATIONS']","['GENERAL ASSEMBLY (12TH SPEC. SESS., 1982)']",partial_match
191,278884,https://digitallibrary.un.org/record/278884,A/RES/39/63K,"['DISARMAMENT', 'GENERAL ASSEMBLY (12TH SPEC. SESS., 1982)', 'RECOMMENDATIONS']","['DISARMAMENT', 'RECOMMENDATIONS']","['GENERAL ASSEMBLY (12TH SPEC. SESS., 1982)']",partial_match
192,278885,https://digitallibrary.un.org/record/278885,A/RES/39/64B,"['MILITARY BUDGETS', 'REDUCTION']",['MILITARY BUDGETS'],['REDUCTION'],partial_match
193,278886,https://digitallibrary.un.org/record/278886,A/RES/39/65A,['CHEMICAL WEAPONS'],['CHEMICAL WEAPONS'],[],all_match
194,278887,https://digitallibrary.un.org/record/278887,A/RES/39/65B,['CHEMICAL WEAPONS'],['CHEMICAL WEAPONS'],[],all_match
195,278888,https://digitallibrary.un.org/record/278888,A/RES/39/65E,['CHEMICAL WEAPONS'],['CHEMICAL WEAPONS'],[],all_match
196,278889,https://digitallibrary.un.org/record/278889,A/RES/39/70,"['UNIFIL', 'FINANCING']",['FINANCING'],['UNIFIL'],partial_match
197,278891,https://digitallibrary.un.org/record/278891,A/RES/39/71,"['UNIFIL', 'FINANCING']",['FINANCING'],['UNIFIL'],partial_match
198,278892,https://digitallibrary.un.org/record/278892,A/RES/39/72A,['APARTHEID'],['APARTHEID'],[],all_match
199,278893,https://digitallibrary.un.org/record/278893,A/RES/39/72B,['APARTHEID'],['APARTHEID'],[],all_match
200,278894,https://digitallibrary.un.org/record/278894,A/RES/39/72C,['APARTHEID'],['APARTHEID'],[],all_match
201,278895,https://digitallibrary.un.org/record/278895,A/RES/39/72D,['APARTHEID'],['APARTHEID'],[],all_match
202,278896,https://digitallibrary.un.org/record/278896,A/RES/39/72E,['APARTHEID'],['APARTHEID'],[],all_match
203,278897,https://digitallibrary.un.org/record/278897,A/RES/39/72G,['APARTHEID'],['APARTHEID'],[],all_match
204,278898,https://digitallibrary.un.org/record/278898,A/RES/39/73,['LAW OF THE SEA'],['LAW OF THE SEA'],[],all_match
205,278899,https://digitallibrary.un.org/record/278899,A/RES/39/75,"['NEW INTERNATIONAL ECONOMIC ORDER', 'LEGAL ASPECTS']",['LEGAL ASPECTS'],['NEW INTERNATIONAL ECONOMIC ORDER'],partial_match
206,278900,https://digitallibrary.un.org/record/278900,A/RES/39/76,"['NATIONAL LIBERATION MOVEMENTS', 'OBSERVER STATUS']","['NATIONAL LIBERATION MOVEMENTS', 'OBSERVER STATUS']",[],all_match
207,278901,https://digitallibrary.un.org/record/278901,A/RES/39/80,"['PEACE AND SECURITY', 'CODE OF OFFENCES (DRAFT)']",[],"['PEACE AND SECURITY', 'CODE OF OFFENCES (DRAFT)']",no_match
208,278902,https://digitallibrary.un.org/record/278902,A/RES/39/81,"['FORCE IN INTERNATIONAL RELATIONS', 'REPORTS']",['FORCE IN INTERNATIONAL RELATIONS'],['REPORTS'],partial_match
209,278903,https://digitallibrary.un.org/record/278903,A/RES/39/90,"['MULTILATERAL TREATIES', 'DRAFTING PROCESS']",[],"['MULTILATERAL TREATIES', 'DRAFTING PROCESS']",no_match
210,278904,https://digitallibrary.un.org/record/278904,A/RES/39/91,"['COLONIAL COUNTRIES', 'INDEPENDENCE', 'DECL. (1960)']","['COLONIAL COUNTRIES', 'INDEPENDENCE']",['DECL. (1960)'],partial_match
211,278905,https://digitallibrary.un.org/record/278905,A/RES/39/92,"['COLONIAL COUNTRIES', 'INDEPENDENCE', 'DECL. (1960)']","['COLONIAL COUNTRIES', 'INDEPENDENCE']",['DECL. (1960)'],partial_match
212,278906,https://digitallibrary.un.org/record/278906,A/RES/39/93,"['COLONIAL COUNTRIES', 'INDEPENDENCE', 'DECL. (1960)']","['COLONIAL COUNTRIES', 'INDEPENDENCE']",['DECL. (1960)'],partial_match
213,278907,https://digitallibrary.un.org/record/278907,A/RES/39/95A,"['TERRITORIES OCCUPIED BY ISRAEL', 'HUMAN RIGHTS', 'REPORTS']","['TERRITORIES OCCUPIED BY ISRAEL', 'HUMAN RIGHTS']",['REPORTS'],partial_match
214,278908,https://digitallibrary.un.org/record/278908,A/RES/39/95B,"['TERRITORIES OCCUPIED BY ISRAEL', 'HUMAN RIGHTS', 'REPORTS']","['TERRITORIES OCCUPIED BY ISRAEL', 'HUMAN RIGHTS']",['REPORTS'],partial_match
215,278909,https://digitallibrary.un.org/record/278909,A/RES/39/95C,"['TERRITORIES OCCUPIED BY ISRAEL', 'HUMAN RIGHTS', 'REPORTS']","['TERRITORIES OCCUPIED BY ISRAEL', 'HUMAN RIGHTS']",['REPORTS'],partial_match
216,278910,https://digitallibrary.un.org/record/278910,A/RES/39/95D,"['TERRITORIES OCCUPIED BY ISRAEL', 'HUMAN RIGHTS', 'REPORTS']","['TERRITORIES OCCUPIED BY ISRAEL', 'HUMAN RIGHTS']",['REPORTS'],partial_match
217,278911,https://digitallibrary.un.org/record/278911,A/RES/39/95E,"['TERRITORIES OCCUPIED BY ISRAEL', 'HUMAN RIGHTS', 'REPORTS']","['TERRITORIES OCCUPIED BY ISRAEL', 'HUMAN RIGHTS']",['REPORTS'],partial_match
218,278912,https://digitallibrary.un.org/record/278912,A/RES/39/95F,"['TERRITORIES OCCUPIED BY ISRAEL', 'HUMAN RIGHTS', 'REPORTS']","['TERRITORIES OCCUPIED BY ISRAEL', 'HUMAN RIGHTS']",['REPORTS'],partial_match
219,278913,https://digitallibrary.un.org/record/278913,A/RES/39/95G,"['TERRITORIES OCCUPIED BY ISRAEL', 'HUMAN RIGHTS', 'REPORTS']","['TERRITORIES OCCUPIED BY ISRAEL', 'HUMAN RIGHTS']",['REPORTS'],partial_match
220,278915,https://digitallibrary.un.org/record/278915,A/RES/39/95H,"['TERRITORIES OCCUPIED BY ISRAEL', 'HUMAN RIGHTS', 'REPORTS']","['TERRITORIES OCCUPIED BY ISRAEL', 'HUMAN RIGHTS']",['REPORTS'],partial_match
221,278916,https://digitallibrary.un.org/record/278916,A/RES/39/98A,['PUBLIC INFORMATION'],['PUBLIC INFORMATION'],[],all_match
222,278917,https://digitallibrary.un.org/record/278917,A/RES/39/98B,['PUBLIC INFORMATION'],['PUBLIC INFORMATION'],[],all_match
223,278918,https://digitallibrary.un.org/record/278918,A/RES/39/99A,['PALESTINE REFUGEES'],['PALESTINE REFUGEES'],[],all_match
224,278919,https://digitallibrary.un.org/record/278919,A/RES/39/99D,['PALESTINE REFUGEES'],['PALESTINE REFUGEES'],[],all_match
225,278920,https://digitallibrary.un.org/record/278920,A/RES/39/99E,['PALESTINE REFUGEES'],['PALESTINE REFUGEES'],[],all_match
226,278921,https://digitallibrary.un.org/record/278921,A/RES/39/99F,['PALESTINE REFUGEES'],['PALESTINE REFUGEES'],[],all_match
227,278922,https://digitallibrary.un.org/record/278922,A/RES/39/99G,['PALESTINE REFUGEES'],['PALESTINE REFUGEES'],[],all_match
228,278923,https://digitallibrary.un.org/record/278923,A/RES/39/99H,['PALESTINE REFUGEES'],['PALESTINE REFUGEES'],[],all_match
229,278924,https://digitallibrary.un.org/record/278924,A/RES/39/99I,['PALESTINE REFUGEES'],['PALESTINE REFUGEES'],[],all_match
230,278925,https://digitallibrary.un.org/record/278925,A/RES/39/99J,['PALESTINE REFUGEES'],['PALESTINE REFUGEES'],[],all_match
231,278926,https://digitallibrary.un.org/record/278926,A/RES/39/99K,['PALESTINE REFUGEES'],['PALESTINE REFUGEES'],[],all_match
232,278927,https://digitallibrary.un.org/record/278927,A/RES/39/101,"['TERRITORIES OCCUPIED BY ISRAEL', 'MEDITERRANEAN-DEAD SEA CANAL PROJECT']",['TERRITORIES OCCUPIED BY ISRAEL'],['MEDITERRANEAN-DEAD SEA CANAL PROJECT'],partial_match
233,278928,https://digitallibrary.un.org/record/278928,A/RES/39/119,"['UN. ECONOMIC AND SOCIAL COUNCIL', 'REPORTS']",[],"['UN. ECONOMIC AND SOCIAL COUNCIL', 'REPORTS']",no_match
234,278929,https://digitallibrary.un.org/record/278929,A/RES/39/120,"['UN. ECONOMIC AND SOCIAL COUNCIL', 'REPORTS']",[],"['UN. ECONOMIC AND SOCIAL COUNCIL', 'REPORTS']",no_match
235,278930,https://digitallibrary.un.org/record/278930,A/RES/39/121,"['UN. ECONOMIC AND SOCIAL COUNCIL', 'REPORTS']",[],"['UN. ECONOMIC AND SOCIAL COUNCIL', 'REPORTS']",no_match
236,278931,https://digitallibrary.un.org/record/278931,A/RES/39/127,,[],[],no_subjects
237,278932,https://digitallibrary.un.org/record/278932,A/RES/39/130,"['WOMEN', 'DISCRIMINATION']","['WOMEN', 'DISCRIMINATION']",[],all_match
238,278933,https://digitallibrary.un.org/record/278933,A/RES/39/133,"['SCIENCE AND TECHNOLOGY', 'HUMAN RIGHTS']","['SCIENCE AND TECHNOLOGY', 'HUMAN RIGHTS']",[],all_match
239,278934,https://digitallibrary.un.org/record/278934,A/RES/39/134,"['SCIENCE AND TECHNOLOGY', 'HUMAN RIGHTS']","['SCIENCE AND TECHNOLOGY', 'HUMAN RIGHTS']",[],all_match
240,278935,https://digitallibrary.un.org/record/278935,A/RES/39/137,"['HUMAN RIGHTS', 'COVENANTS (1966)']",['HUMAN RIGHTS'],['COVENANTS (1966)'],partial_match
241,278937,https://digitallibrary.un.org/record/278937,A/RES/39/145,"['HUMAN RIGHTS', 'ADVANCEMENT']",['HUMAN RIGHTS'],['ADVANCEMENT'],partial_match
242,278939,https://digitallibrary.un.org/record/278939,A/RES/39/146,['MIDDLE EAST SITUATION'],['MIDDLE EAST SITUATION'],[],all_match
243,278941,https://digitallibrary.un.org/record/278941,A/RES/39/146B,['MIDDLE EAST SITUATION'],['MIDDLE EAST SITUATION'],[],all_match
244,278942,https://digitallibrary.un.org/record/278942,A/RES/39/146C,['MIDDLE EAST SITUATION'],['MIDDLE EAST SITUATION'],[],all_match
245,278943,https://digitallibrary.un.org/record/278943,A/RES/39/147,"['ISRAEL', 'NUCLEAR WEAPONS']","['ISRAEL', 'NUCLEAR WEAPONS']",[],all_match
246,278944,https://digitallibrary.un.org/record/278944,A/RES/39/148[A],"['DISARMAMENT', 'GENERAL ASSEMBLY (10TH SPEC. SESS., 1978)', 'RECOMMENDATIONS']","['DISARMAMENT', 'RECOMMENDATIONS']","['GENERAL ASSEMBLY (10TH SPEC. SESS., 1978)']",partial_match
247,278945,https://digitallibrary.un.org/record/278945,A/RES/39/148[B],"['DISARMAMENT', 'GENERAL ASSEMBLY (10TH SPEC. SESS., 1978)', 'RECOMMENDATIONS']","['DISARMAMENT', 'RECOMMENDATIONS']","['GENERAL ASSEMBLY (10TH SPEC. SESS., 1978)']",partial_match
248,278946,https://digitallibrary.un.org/record/278946,A/RES/39/148[C],"['DISARMAMENT', 'GENERAL ASSEMBLY (10TH SPEC. SESS., 1978)', 'RECOMMENDATIONS']","['DISARMAMENT', 'RECOMMENDATIONS']","['GENERAL ASSEMBLY (10TH SPEC. SESS., 1978)']",partial_match
249,278947,https://digitallibrary.un.org/record/278947,A/RES/39/148[D],"['DISARMAMENT', 'GENERAL ASSEMBLY (10TH SPEC. SESS., 1978)', 'RECOMMENDATIONS']","['DISARMAMENT', 'RECOMMENDATIONS']","['GENERAL ASSEMBLY (10TH SPEC. SESS., 1978)']",partial_match
250,278948,https://digitallibrary.un.org/record/278948,A/RES/39/148[E],"['DISARMAMENT', 'GENERAL ASSEMBLY (10TH SPEC. SESS., 1978)', 'RECOMMENDATIONS']","['DISARMAMENT', 'RECOMMENDATIONS']","['GENERAL ASSEMBLY (10TH SPEC. SESS., 1978)']",partial_match
251,278949,https://digitallibrary.un.org/record/278949,A/RES/39/148[F],"['DISARMAMENT', 'GENERAL ASSEMBLY (10TH SPEC. SESS., 1978)', 'RECOMMENDATIONS']","['DISARMAMENT', 'RECOMMENDATIONS']","['GENERAL ASSEMBLY (10TH SPEC. SESS., 1978)']",partial_match
252,278950,https://digitallibrary.un.org/record/278950,A/RES/39/148[G],"['DISARMAMENT', 'GENERAL ASSEMBLY (10TH SPEC. SESS., 1978)', 'RECOMMENDATIONS']","['DISARMAMENT', 'RECOMMENDATIONS']","['GENERAL ASSEMBLY (10TH SPEC. SESS., 1978)']",partial_match
253,278951,https://digitallibrary.un.org/record/278951,A/RES/39/148[H],"['DISARMAMENT', 'GENERAL ASSEMBLY (10TH SPEC. SESS., 1978)', 'RECOMMENDATIONS']","['DISARMAMENT', 'RECOMMENDATIONS']","['GENERAL ASSEMBLY (10TH SPEC. SESS., 1978)']",partial_match
254,278952,https://digitallibrary.un.org/record/278952,A/RES/39/148[J],"['DISARMAMENT', 'GENERAL ASSEMBLY (10TH SPEC. SESS., 1978)', 'RECOMMENDATIONS']","['DISARMAMENT', 'RECOMMENDATIONS']","['GENERAL ASSEMBLY (10TH SPEC. SESS., 1978)']",partial_match
255,278953,https://digitallibrary.un.org/record/278953,A/RES/39/148[K],"['DISARMAMENT', 'GENERAL ASSEMBLY (10TH SPEC. SESS., 1978)', 'RECOMMENDATIONS']","['DISARMAMENT', 'RECOMMENDATIONS']","['GENERAL ASSEMBLY (10TH SPEC. SESS., 1978)']",partial_match
256,278954,https://digitallibrary.un.org/record/278954,A/RES/39/148L,"['DISARMAMENT', 'GENERAL ASSEMBLY (10TH SPEC. SESS., 1978)', 'RECOMMENDATIONS']","['DISARMAMENT', 'RECOMMENDATIONS']","['GENERAL ASSEMBLY (10TH SPEC. SESS., 1978)']",partial_match
257,278955,https://digitallibrary.un.org/record/278955,A/RES/39/148[M],"['DISARMAMENT', 'GENERAL ASSEMBLY (10TH SPEC. SESS., 1978)', 'RECOMMENDATIONS']","['DISARMAMENT', 'RECOMMENDATIONS']","['GENERAL ASSEMBLY (10TH SPEC. SESS., 1978)']",partial_match
258,278956,https://digitallibrary.un.org/record/278956,A/RES/39/148[N],"['DISARMAMENT', 'GENERAL ASSEMBLY (10TH SPEC. SESS., 1978)', 'RECOMMENDATIONS']","['DISARMAMENT', 'RECOMMENDATIONS']","['GENERAL ASSEMBLY (10TH SPEC. SESS., 1978)']",partial_match
259,278957,https://digitallibrary.un.org/record/278957,A/RES/39/148[O],"['DISARMAMENT', 'GENERAL ASSEMBLY (10TH SPEC. SESS., 1978)', 'RECOMMENDATIONS']","['DISARMAMENT', 'RECOMMENDATIONS']","['GENERAL ASSEMBLY (10TH SPEC. SESS., 1978)']",partial_match
260,278958,https://digitallibrary.un.org/record/278958,A/RES/39/148[P],"['DISARMAMENT', 'GENERAL ASSEMBLY (10TH SPEC. SESS., 1978)', 'RECOMMENDATIONS']","['DISARMAMENT', 'RECOMMENDATIONS']","['GENERAL ASSEMBLY (10TH SPEC. SESS., 1978)']",partial_match
261,278959,https://digitallibrary.un.org/record/278959,A/RES/39/151[A],"['DISARMAMENT', 'GENERAL AND COMPLETE']",['DISARMAMENT'],['GENERAL AND COMPLETE'],partial_match
262,278960,https://digitallibrary.un.org/record/278960,A/RES/39/151[B],"['DISARMAMENT', 'GENERAL AND COMPLETE']",['DISARMAMENT'],['GENERAL AND COMPLETE'],partial_match
263,278961,https://digitallibrary.un.org/record/278961,A/RES/39/151[D],"['DISARMAMENT', 'GENERAL AND COMPLETE']",['DISARMAMENT'],['GENERAL AND COMPLETE'],partial_match
264,278962,https://digitallibrary.un.org/record/278962,A/RES/39/151[E],"['DISARMAMENT', 'GENERAL AND COMPLETE']",['DISARMAMENT'],['GENERAL AND COMPLETE'],partial_match
265,278963,https://digitallibrary.un.org/record/278963,A/RES/39/151[F],"['DISARMAMENT', 'GENERAL AND COMPLETE']",['DISARMAMENT'],['GENERAL AND COMPLETE'],partial_match
266,278964,https://digitallibrary.un.org/record/278964,A/RES/39/151[H],"['DISARMAMENT', 'GENERAL AND COMPLETE']",['DISARMAMENT'],['GENERAL AND COMPLETE'],partial_match
267,278965,https://digitallibrary.un.org/record/278965,A/RES/39/151[I],"['DISARMAMENT', 'GENERAL AND COMPLETE']",['DISARMAMENT'],['GENERAL AND COMPLETE'],partial_match
